Date,Open,High,Low,Close,Adj Close,Volume,Return Series
20/04/2017,965.570007,985.48999,961.130005,979.570007,979.570007,209341,0.014499208
19/04/2017,950.309998,972.72998,944.580017,965.570007,965.570007,268960,0.016057927
18/04/2017,939.109985,951.26001,930.280029,950.309998,950.309998,263979,0.011926199
17/04/2017,957.409973,965.059998,936.380005,939.109985,939.109985,296464,-0.019114056
16/04/2017,945.969971,959.450012,939.440002,957.409973,957.409973,147824,0.012093409
15/04/2017,947.049988,955.340027,935.48999,945.969971,945.969971,118852,-0.001140401
14/04/2017,947.900024,1106.329956,940.02002,947.049988,947.049988,159236,-0.000896757
13/04/2017,940.289978,962.900024,931.5,947.900024,947.900024,212620,0.008093297
12/04/2017,974.789978,977.01001,914.859985,940.289978,940.289978,338129,-0.035392239
11/04/2017,981.869995,985.559998,964.640015,974.789978,974.789978,250066,-0.007210748
10/04/2017,976.630005,991.929993,962.299988,981.869995,981.869995,215461,0.005365379
09/04/2017,979.299988,986.98999,969.080017,976.630005,976.630005,242607,-0.00272642
08/04/2017,958.820007,990.049988,953.330017,979.299988,979.299988,162489,0.021359568
07/04/2017,966.130005,971.409973,947.609985,958.820007,958.820007,219792,-0.007566267
06/04/2017,954.73999,976.659973,947.380005,966.130005,966.130005,200168,0.011929965
05/04/2017,905.849976,971.460022,908.169983,954.73999,954.73999,424028,0.053971425
04/04/2017,922.22998,929.570007,881.22998,905.849976,905.849976,345220,-0.017761301
03/04/2017,925.409973,939.210022,903.919983,922.22998,922.22998,292101,-0.003436307
02/04/2017,890.599976,938.440002,889.090027,925.409973,925.409973,369717,0.039086007
01/04/2017,873.75,894.52002,860.640015,890.599976,890.599976,266677,0.019284665
31/03/2017,867.830017,885.450012,856.119995,873.75,873.75,241763,0.006821593
30/03/2017,839.099976,878.51001,823.049988,867.830017,867.830017,353213,0.034239116
29/03/2017,836.049988,850.049988,817.140015,839.099976,839.099976,293462,0.003648093
28/03/2017,842.609985,853.26001,811.299988,836.049988,836.049988,333785,-0.00778533
27/03/2017,831.22998,852.049988,813.23999,842.609985,842.609985,344396,0.083603409
26/03/2017,776.280029,813.390015,761.940002,777.599976,777.599976,238048,-0.064518852
26/03/2017,777.599976,838.950012,768.210022,831.22998,831.22998,342431,0.070786248
25/03/2017,751.27002,785.070007,706.369995,776.280029,776.280029,371553,0.033290306
24/03/2017,821.400024,826,739.039978,751.27002,751.27002,493801,-0.085378624
23/03/2017,833.929993,848.789978,811.01001,821.400024,821.400024,206638,-0.015025205
22/03/2017,895.210022,897.469971,791.580017,833.929993,833.929993,363233,-0.068453243
21/03/2017,843.159973,901.97998,844.97998,895.210022,895.210022,357405,0.061732116
20/03/2017,823.599976,861.200012,806.76001,843.159973,843.159973,299162,0.02374939
19/03/2017,784.570007,862.840027,776.789978,823.599976,823.599976,365277,0.049746955
18/03/2017,866.390015,891.559998,751.969971,784.570007,784.570007,607905,-0.094437847
17/03/2017,953.059998,983.22998,855.650024,866.390015,866.390015,552845,-0.090938643
16/03/2017,1031.530029,1039.23999,903.719971,953.059998,953.059998,755455,-0.076071495
15/03/2017,1030.060059,1035.880005,1014.299988,1031.530029,1031.530029,237983,0.001427072
14/03/2017,1020.320007,1045.390015,1006.390015,1030.060059,1030.060059,316867,0.009546076
13/03/2017,1018.419983,1047.800049,985.400024,1020.320007,1020.320007,349583,0.001865659
12/03/2017,979.549988,1024.449951,971.609985,1018.419983,1018.419983,240604,0.039681482
11/03/2017,915.119995,1015.169983,912.25,979.549988,979.549988,296785,0.07040606
10/03/2017,986.289978,1111.97998,133.029999,915.119995,915.119995,582551,-0.072159288
09/03/2017,948.559998,1001.969971,934.679993,986.289978,986.289978,433036,0.039776061
08/03/2017,1018.440002,1027.48999,928.330017,948.559998,948.559998,419345,-0.068614748
07/03/2017,1055.089966,1054.859985,976.869995,1018.440002,1018.440002,531474,-0.03473634
06/03/2017,1034.5,1065.310059,1019.099976,1055.089966,1055.089966,316987,0.019903302
05/03/2017,1033.550049,1042.719971,995.73999,1034.5,1034.5,181632,0.000919115
04/03/2017,1046.719971,1059.209961,1010.340027,1033.550049,1033.550049,265563,-0.012582087
03/03/2017,1028.73999,1068.579956,1014.919983,1046.719971,1046.719971,400801,0.017477673
02/03/2017,1001.25,1056.890015,982.099976,1028.73999,1028.73999,332046,0.02745567
01/03/2017,968.119995,1139.51001,960.289978,1001.25,1001.25,293340,0.03422097
28/02/2017,960.380005,974.340027,947.830017,968.119995,968.119995,222348,0.008059299
27/02/2017,950.719971,967.880005,944.869995,960.380005,960.380005,265827,0.010160756
26/02/2017,933.159973,954.880005,913.119995,950.719971,950.719971,163458,0.018817779
25/02/2017,957.450012,965.409973,902.77002,933.159973,933.159973,247682,-0.025369511
24/02/2017,947.130005,974.619995,886.76001,957.450012,957.450012,342459,0.010896083
23/02/2017,910.049988,958.859985,907.590027,947.130005,947.130005,332915,0.040745033
22/02/2017,918.450012,922.210022,888.929993,910.049988,910.049988,251863,-0.00914587
21/02/2017,876.580017,920.840027,853.599976,918.450012,918.450012,346338,0.047765172
20/02/2017,854.559998,879.090027,843.919983,876.580017,876.580017,232038,0.025767669
19/02/2017,856.719971,861.26001,845.659973,854.559998,854.559998,160639,-0.002521212
18/02/2017,854.570007,867.650024,849.950012,856.719971,856.719971,177216,0.002515843
17/02/2017,833.799988,858.409973,828.950012,854.570007,854.570007,249405,0.024910074
16/02/2017,815.409973,838.450012,813.530029,833.799988,833.799988,165414,0.022553091
15/02/2017,811.630005,819.549988,805.650024,815.409973,815.409973,240153,0.004657255
14/02/2017,802.77002,818.409973,793.409973,811.630005,811.630005,371960,0.011036766
13/02/2017,811.76001,816.960022,790.219971,802.77002,802.77002,397185,-0.011074689
12/02/2017,818.280029,819.330017,801.840027,811.76001,811.76001,238511,-0.007967956
11/02/2017,806.48999,822.710022,801.919983,818.280029,818.280029,275872,0.014618953
10/02/2017,797.77002,810.960022,773.200012,806.48999,806.48999,461814,0.010930431
09/02/2017,844.76001,858.51001,750.01001,797.77002,797.77002,644821,-0.055625254
08/02/2017,846.119995,856.640015,816.119995,844.76001,844.76001,528140,-0.001607319
07/02/2017,826.840027,853.710022,819.789978,846.119995,846.119995,565319,0.023317652
06/02/2017,814.359985,828.76001,812.700012,826.840027,826.840027,432392,0.01532497
05/02/2017,830.130005,832.849976,803.409973,814.359985,814.359985,247085,-0.018997049
04/02/2017,815,835.97998,805.75,830.130005,830.130005,305514,0.018564423
03/02/2017,815.969971,823.849976,791.419983,815,815,471724,-0.001188734
02/02/2017,784.059998,817.51001,773.22998,815.969971,815.969971,488856,0.040698382
01/02/2017,773.26001,784.98999,767.98999,784.059998,784.059998,594147,0.013966826
31/01/2017,742.780029,780.059998,739.169983,773.26001,773.26001,514111,0.041035003
30/01/2017,732.190002,742.969971,728.27002,742.780029,742.780029,419358,0.014463496
29/01/2017,738.859985,739.950012,727.940002,732.190002,732.190002,223405,-0.009027398
28/01/2017,738.02002,740.690002,732.880005,738.859985,738.859985,273461,0.001138133
27/01/2017,732.630005,742.599976,725.309998,738.02002,738.02002,336261,0.007357077
26/01/2017,711.77002,738.869995,708.97998,732.630005,732.630005,412778,0.029307198
25/01/2017,717.539978,725.900024,707.679993,711.77002,711.77002,382153,-0.008041305
24/01/2017,740.650024,749.659973,714.919983,717.539978,717.539978,419660,-0.031202383
23/01/2017,748.679993,755.919983,737.25,740.650024,740.650024,353511,-0.010725502
22/01/2017,748.630005,764.52002,731.390015,748.679993,748.679993,273527,6.68E-05
21/01/2017,729.080017,754.159973,723.080017,748.630005,748.630005,270416,0.026814599
20/01/2017,732.5,737.859985,721.140015,729.080017,729.080017,349392,-0.004668919
19/01/2017,717.299988,740.809998,716.76001,732.5,732.5,393345,0.021190593
18/01/2017,735.429993,742.299988,698.900024,717.299988,717.299988,398221,-0.024652251
17/01/2017,703.820007,748.690002,693.919983,735.429993,735.429993,623065,0.044912031
16/01/2017,688.280029,709.27002,684.799988,703.820007,703.820007,466821,0.022577988
15/01/2017,684.48999,692.130005,673.539978,688.280029,688.280029,309017,0.005537026
14/01/2017,683.650024,699.830017,675.200012,684.48999,684.48999,282616,0.001228649
13/01/2017,685.580017,690.809998,644.789978,683.650024,683.650024,401018,-0.002815124
12/01/2017,655.359985,695.070007,608.47998,685.580017,685.580017,669354,0.04611211
11/01/2017,750.809998,761.789978,633.340027,655.359985,655.359985,771272,-0.127129385
10/01/2017,749.049988,759.039978,741.940002,750.809998,750.809998,390545,0.002349656
09/01/2017,748.369995,754.75,726.460022,749.049988,749.049988,441318,0.000908632
08/01/2017,739.659973,776,733.619995,748.369995,748.369995,318914,0.011775711
07/01/2017,732.059998,744.869995,672.700012,739.659973,739.659973,509609,0.010381629
06/01/2017,812.02002,844.909973,710.380005,732.059998,732.059998,643628,-0.098470506
05/01/2017,914.429993,949.98999,720.52002,812.02002,812.02002,966664,-0.111993235
04/01/2017,843.48999,936,834.640015,914.429993,914.429993,780026,0.084102958
03/01/2017,830.280029,846.190002,820.330017,843.48999,843.48999,500256,0.015910248
02/01/2017,809.880005,848.070007,800.640015,830.280029,830.280029,391059,0.025188946
01/01/2017,790.059998,815.820007,783.299988,809.880005,809.880005,160765,0.025086711
31/12/2016,787.349976,792.609985,767.219971,790.059998,790.059998,206075,0.003441953
30/12/2016,794.909973,803.77002,751.150024,787.349976,787.349976,367431,-0.009510507
29/12/2016,799.330017,803.219971,770.929993,794.909973,794.909973,437496,-0.005529686
28/12/2016,760.190002,799.330017,757.159973,799.330017,799.330017,500766,0.051487148
27/12/2016,739.130005,798.640015,732.119995,760.190002,760.190002,353936,0.028492954
26/12/2016,739.419983,757.73999,722.76001,739.130005,739.130005,211579,-0.00039217
25/12/2016,729.690002,739.530029,690.099976,739.419983,739.419983,151702,0.013334404
24/12/2016,752.130005,759.049988,719.099976,729.690002,729.690002,266469,-0.029835272
23/12/2016,703.919983,752.97998,702.01001,752.130005,752.130005,476238,0.068487929
22/12/2016,672,717.789978,670.849976,703.919983,703.919983,441048,0.047499975
21/12/2016,648.090027,677.51001,647.119995,672,672,402717,0.036892981
20/12/2016,641.289978,648.090027,640.450012,648.090027,648.090027,319385,0.010603704
19/12/2016,637.320007,645.219971,632.580017,641.289978,641.289978,412972,0.006229164
18/12/2016,639.590027,642.080017,631.25,637.320007,637.320007,138521,-0.00354918
17/12/2016,633.109985,641.950012,628.919983,639.590027,639.590027,238226,0.010235255
16/12/2016,630.140015,634.219971,625.380005,633.109985,633.109985,363992,0.004713191
15/12/2016,619.429993,631.72998,617.619995,630.140015,630.140015,360981,0.017290125
14/12/2016,620.789978,622.940002,614.909973,619.429993,619.429993,271072,-0.002190733
13/12/2016,619.409973,628.849976,616.359985,620.789978,620.789978,374428,0.002227935
12/12/2016,616,626.52002,614.599976,619.409973,619.409973,338869,0.00553567
11/12/2016,621.049988,621.919983,613.320007,616,616,178478,-0.008131371
10/12/2016,618.280029,624.02002,617.330017,621.049988,621.049988,243045,0.004480104
09/12/2016,619.97998,620.599976,610.27002,618.280029,618.280029,322801,-0.002741945
08/12/2016,613.030029,625.039978,606.530029,619.97998,619.97998,442760,0.011337048
07/12/2016,621.130005,616.070007,604.289978,613.030029,613.030029,300860,-0.01304071
06/12/2016,597.330017,623.570007,590.47998,621.130005,621.130005,348302,0.039843951
05/12/2016,609.159973,615.859985,591.960022,597.330017,597.330017,450728,-0.019420114
04/12/2016,607.330017,613.719971,600.97998,609.159973,609.159973,184826,0.003013116
03/12/2016,611.47998,615.580017,600.289978,607.330017,607.330017,186425,-0.006786752
02/12/2016,602.219971,626.5,599.97998,611.47998,611.47998,266647,0.015376456
01/12/2016,597.580017,604.590027,590.919983,602.219971,602.219971,314599,0.007764574
30/11/2016,590.219971,601.98999,585.76001,597.580017,597.580017,302142,0.012470005
29/11/2016,606.109985,607.289978,579.590027,590.219971,590.219971,458113,-0.026216387
28/11/2016,592.869995,613.190002,584.140015,606.109985,606.109985,434571,0.022332029
27/11/2016,597.309998,600.48999,588.169983,592.869995,592.869995,161086,-0.007433331
26/11/2016,602.440002,605.669983,588.590027,597.309998,597.309998,208431,-0.008515377
25/11/2016,601.049988,604.940002,588.25,602.440002,602.440002,338618,0.002312643
24/11/2016,606.75,609.390015,583.01001,601.049988,601.049988,358390,-0.009394334
23/11/2016,617.75,616.059998,589.830017,606.75,606.75,346702,-0.017806556
22/11/2016,597.460022,622.02002,575.710022,617.75,617.75,299084,0.033960394
21/11/2016,601.169983,607.809998,586.22998,597.460022,597.460022,355211,-0.006171235
20/11/2016,618.02002,620.390015,584.72998,601.169983,601.169983,166533,-0.027264549
19/11/2016,614.26001,619.109985,603.289978,618.02002,618.02002,167568,0.006121203
18/11/2016,603.289978,617.039978,595.01001,614.26001,614.26001,288450,0.01818368
17/11/2016,596.909973,612.830017,591.349976,603.289978,603.289978,241942,0.010688387
16/11/2016,579.039978,606,570.23999,596.909973,596.909973,356575,0.030861418
15/11/2016,569.590027,589.869995,565.030029,579.039978,579.039978,306387,0.016590794
14/11/2016,563.320007,570.789978,557.340027,569.590027,569.590027,321635,0.011130476
13/11/2016,562.22998,564.049988,545.320007,563.320007,563.320007,205713,0.001938756
12/11/2016,578.27002,579.940002,559.210022,562.22998,562.22998,150175,-0.027737976
11/11/2016,579.02002,582.27002,568.429993,578.27002,578.27002,215527,-0.001295292
10/11/2016,583.52002,585.929993,568.539978,579.02002,579.02002,238676,-0.007711818
09/11/2016,585.039978,604.090027,576.77002,583.52002,583.52002,318221,-0.002598041
08/11/2016,573.780029,611.359985,559.049988,585.039978,585.039978,387810,0.019624156
07/11/2016,576.799988,580.380005,557.619995,573.780029,573.780029,349136,-0.005235713
06/11/2016,569.219971,584.320007,560.890015,576.799988,576.799988,124533,0.013316499
05/11/2016,568.710022,572.5,562.780029,569.219971,569.219971,164011,0.000896677
04/11/2016,552.049988,608.47998,537.190002,568.710022,568.710022,379826,0.030178488
03/11/2016,603.97998,611.320007,534.099976,552.049988,552.049988,460677,-0.085979658
02/11/2016,601.059998,603.97998,590.799988,603.97998,603.97998,293453,0.004858054
01/11/2016,579.580017,606.969971,574.5,601.059998,601.059998,346506,0.037061286
31/10/2016,579.559998,602.200012,566.97998,579.580017,579.580017,367795,3.45E-05
29/10/2016,595.140015,604.659973,570.780029,579.559998,579.559998,199383,-0.026178742
28/10/2016,570.460022,608.960022,569.880005,595.140015,595.140015,228808,0.043263317
27/10/2016,567.780029,576.080017,563.340027,570.460022,570.460022,379257,0.004720126
26/10/2016,554.669983,569.73999,554.26001,567.780029,567.780029,323692,0.023635759
25/10/2016,543.900024,559.799988,534.570007,554.669983,554.669983,282670,0.019801358
24/10/2016,535.140015,569.580017,534.599976,543.900024,543.900024,305877,0.016369565
23/10/2016,537.830017,544.909973,532.109985,535.140015,535.140015,275146,-0.005001584
22/10/2016,538.330017,544.450012,531.109985,537.830017,537.830017,211910,-0.000928798
21/10/2016,519.570007,540.469971,518.909973,538.330017,538.330017,151575,0.036106799
20/10/2016,517.950012,525.289978,516.469971,519.570007,519.570007,196467,0.003127705
19/10/2016,517.02002,524.380005,509.920013,517.950012,517.950012,305472,0.001798754
18/10/2016,518.390015,523.369995,506.459991,517.02002,517.02002,231760,-0.002642788
17/10/2016,527.409973,530.349976,512.25,518.390015,518.390015,351279,-0.017102365
16/10/2016,530.97998,532.460022,524.349976,527.409973,527.409973,325753,-0.006723431
15/10/2016,526.830017,532.429993,526.01001,530.97998,530.97998,127829,0.007877233
14/10/2016,524.73999,529.75,525.099976,526.830017,526.830017,116274,0.003982976
13/10/2016,523.049988,537.02002,508.779999,524.73999,524.73999,277131,0.003231053
12/10/2016,523.320007,527.01001,516.309998,523.049988,523.049988,284474,-0.000515973
11/10/2016,531.070007,531.390015,513.640015,523.320007,523.320007,300295,-0.01459318
10/10/2016,501.359985,531.190002,500.940002,531.070007,531.070007,370683,0.059258862
09/10/2016,500.709991,502.549988,494.200012,501.359985,501.359985,320451,0.001298145
08/10/2016,497.920013,502.75,497.359985,500.709991,500.709991,152910,0.005603265
07/10/2016,500.269989,505.140015,496.380005,497.920013,497.920013,132308,-0.004697415
06/10/2016,485.869995,505.859985,481.76001,500.269989,500.269989,353557,0.029637545
05/10/2016,483.790009,492.850006,436.779999,485.869995,485.869995,318561,0.004299357
04/10/2016,482.540009,489.420013,479.799988,483.790009,483.790009,294368,0.002590459
03/10/2016,479.929993,489.890015,474.029999,482.540009,482.540009,266825,0.005438327
02/10/2016,475.559998,480.320007,470.140015,479.929993,479.929993,291964,0.009189156
01/10/2016,476.820007,478.049988,471.98999,475.559998,475.559998,158525,-0.002642525
30/09/2016,471.329987,479.059998,468.559998,476.820007,476.820007,190402,0.011647933
29/09/2016,469.420013,474.290009,466.640015,471.329987,471.329987,292002,0.004068795
28/09/2016,468.160004,471.269989,463.660004,469.420013,469.420013,300086,0.002691407
27/09/2016,468.269989,469.549988,460.859985,468.160004,468.160004,323613,-0.000234875
26/09/2016,470.380005,471.660004,461.839996,468.269989,468.269989,315036,-0.004485769
25/09/2016,467.160004,472.959991,460.25,470.380005,470.380005,302199,0.006892715
24/09/2016,468.700012,469.859985,461.480011,467.160004,467.160004,145474,-0.003285701
23/09/2016,468.220001,471.929993,465.01001,468.700012,468.700012,143056,0.001025183
22/09/2016,460.890015,468.839996,457.98999,468.220001,468.220001,204084,0.015903981
21/09/2016,461.459991,464.309998,452.649994,460.890015,460.890015,240598,-0.001235158
20/09/2016,470.980011,476.859985,457.540009,461.459991,461.459991,322600,-0.020213215
19/09/2016,467.390015,490.790009,462.910004,470.980011,470.980011,294025,0.007680943
18/09/2016,470.51001,476.100006,464.130005,467.390015,467.390015,275520,-0.006631092
17/09/2016,469.320007,473.23999,462.690002,470.51001,470.51001,136650,0.00253559
16/09/2016,459.230011,470.920013,460.049988,469.320007,469.320007,127173,0.021971552
15/09/2016,458.959991,467.859985,450.440002,459.230011,459.230011,230556,0.00058833
14/09/2016,463.029999,465.450012,457.119995,458.959991,458.959991,240144,-0.008789945
13/09/2016,464.390015,469.630005,461.600006,463.029999,463.029999,281611,-0.002928607
12/09/2016,460.679993,466.170013,458.410004,464.390015,464.390015,270298,0.00805336
11/09/2016,462.809998,474.119995,454.369995,460.679993,460.679993,257068,-0.004602331
10/09/2016,476.5,480.459991,454.299988,462.809998,462.809998,103909,-0.028730329
09/09/2016,477.640015,478.649994,472.290009,476.5,476.5,134710,-0.002386766
08/09/2016,475.940002,482.01001,467.850006,477.640015,477.640015,257304,0.003571906
07/09/2016,464.209991,497.829987,457.700012,475.940002,475.940002,310115,0.02526876
06/09/2016,459.459991,465.950012,451.920013,464.209991,464.209991,199069,0.010338223
05/09/2016,458.440002,469.709991,453.299988,459.459991,459.459991,228640,0.002224913
04/09/2016,464.049988,465.320007,450.790009,458.440002,458.440002,166534,-0.012089185
03/09/2016,455.070007,468.890015,452.709991,464.049988,464.049988,127127,0.019733186
02/09/2016,437.429993,455.100006,434.700012,455.070007,455.070007,120821,0.040326485
01/09/2016,432.76001,437.820007,430.98999,437.429993,437.429993,208476,0.010791161
31/08/2016,438.339996,450.059998,429.820007,432.76001,432.76001,269530,-0.012729813
30/08/2016,442.230011,445.450012,433.670013,438.339996,438.339996,263113,-0.008796361
29/08/2016,442.76001,444.619995,436.410004,442.230011,442.230011,287485,-0.001197034
28/08/2016,440.160004,447.01001,435.670013,442.76001,442.76001,154883,0.005906957
27/08/2016,437.640015,442.049988,434.140015,440.160004,440.160004,146746,0.005758132
26/08/2016,441.690002,442.640015,434.179993,437.640015,437.640015,115157,-0.009169297
25/08/2016,440.119995,442.980011,433.480011,441.690002,441.690002,236530,0.003567225
24/08/2016,440.720001,442,432.190002,440.119995,440.119995,238022,-0.001361422
23/08/2016,443.899994,445.040009,435.51001,440.720001,440.720001,264477,-0.00716376
22/08/2016,448.769989,449.350006,440.450012,443.899994,443.899994,291938,-0.010851873
21/08/2016,447.299988,450.040009,441.73999,448.769989,448.769989,341679,0.003286387
20/08/2016,447.339996,449.390015,443.190002,447.299988,447.299988,126870,-8.94E-05
19/08/2016,441.320007,447.790009,440.040009,447.339996,447.339996,175340,0.01364087
18/08/2016,439.130005,441.350006,437.589996,441.320007,441.320007,199742,0.004987138
17/08/2016,442.25,443.98999,435.920013,439.130005,439.130005,209635,-0.007054822
16/08/2016,448.399994,449.200012,438.079987,442.25,442.25,268685,-0.013715419
15/08/2016,439.089996,449.720001,432.619995,448.399994,448.399994,260860,0.021202938
14/08/2016,447.630005,459.910004,410.980011,439.089996,439.089996,341772,-0.019078276
13/08/2016,457.850006,459.410004,439.880005,447.630005,447.630005,159227,-0.022321723
12/08/2016,461.290009,461.660004,456.049988,457.850006,457.850006,176339,-0.007457354
11/08/2016,459.730011,465.790009,453.540009,461.290009,461.290009,233269,0.003393292
10/08/2016,459.950012,466.940002,452.589996,459.730011,459.730011,275179,-0.000478315
09/08/2016,459.619995,467.779999,451.25,459.950012,459.950012,275283,0.000718021
08/08/2016,461.019989,464.950012,448.019989,459.619995,459.619995,272851,-0.003036732
07/08/2016,460.01001,463.850006,452.329987,461.019989,461.019989,278476,0.002195559
06/08/2016,460.970001,465.470001,448.790009,460.01001,460.01001,147723,-0.002082545
05/08/2016,447.119995,461.179993,441.230011,460.970001,460.970001,130128,0.030976038
04/08/2016,450.700012,466.869995,438.320007,447.119995,447.119995,251018,-0.007943237
03/08/2016,437.98999,465.660004,427.720001,450.700012,450.700012,280664,0.029018978
02/08/2016,397.869995,451.100006,388.420013,437.98999,437.98999,410908,0.100836945
01/08/2016,464.320007,487.209991,385.779999,397.869995,397.869995,441803,-0.143112532
31/07/2016,477.700012,490.100006,455.179993,464.320007,464.320007,315997,-0.028009221
30/07/2016,501.459991,505.809998,477.25,477.700012,477.700012,180967,-0.047381605
29/07/2016,504.529999,503.700012,494.519989,501.459991,501.459991,161754,-0.006084887
28/07/2016,508.079987,509.019989,494.850006,504.529999,504.529999,261522,-0.006987065
27/07/2016,502.230011,510.109985,493.339996,508.079987,508.079987,280385,0.011648002
26/07/2016,505.230011,507.019989,492.450012,502.230011,502.230011,360665,-0.00593789
25/07/2016,504.369995,523.679993,492.299988,505.230011,505.230011,316177,0.001705129
24/07/2016,512.469971,513.26001,496.369995,504.369995,504.369995,283148,-0.015805757
23/07/2016,510.48999,515.98999,500.48999,512.469971,512.469971,130310,0.003878589
22/07/2016,504.820007,515.469971,497.420013,510.48999,510.48999,177591,0.011231692
21/07/2016,512.559998,514.98999,496.940002,504.820007,504.820007,294566,-0.015100654
20/07/2016,514.619995,519.619995,505.070007,512.559998,512.559998,233502,-0.004002948
19/07/2016,516.570007,518.940002,509.959991,514.619995,514.619995,278460,-0.003774923
18/07/2016,517.419983,521.52002,508.899994,516.570007,516.570007,240883,-0.00164272
17/07/2016,523.890015,524.669983,510.140015,517.419983,517.419983,260645,-0.012349982
16/07/2016,511.720001,529.650024,503.839996,523.890015,523.890015,122644,0.023782565
15/07/2016,515.22998,517.440002,504.049988,511.720001,511.720001,130636,-0.006812451
14/07/2016,512.070007,515.98999,496.820007,515.22998,515.22998,241396,0.006170978
13/07/2016,517.039978,517.619995,499.720001,512.070007,512.070007,315095,-0.009612353
12/07/2016,515.97998,523.099976,505.040009,517.039978,517.039978,258885,0.002054339
11/07/2016,510.160004,518.530029,497.790009,515.97998,515.97998,241061,0.011408139
10/07/2016,509.779999,517.119995,500.859985,510.160004,510.160004,253716,0.000745429
09/07/2016,517.940002,513.400024,498.76001,509.779999,509.779999,137587,-0.015754726
08/07/2016,516.609985,530.619995,494.519989,517.940002,517.940002,222201,0.002574509
07/07/2016,509.350006,522.809998,492.369995,516.609985,516.609985,261431,0.014253419
06/07/2016,535.48999,541.5,477.459991,509.350006,509.350006,288816,-0.048815075
05/07/2016,520.219971,536.969971,518.130005,535.48999,535.48999,286212,0.029353004
04/07/2016,514.48999,538.570007,505.399994,520.219971,520.219971,328836,0.011137206
03/07/2016,511.040009,520.789978,498.73999,514.48999,514.48999,319483,0.006750902
02/07/2016,531.51001,561.030029,496.929993,511.040009,511.040009,202711,-0.038512917
01/07/2016,510.220001,532.809998,508.73999,531.51001,531.51001,255987,0.041727116
30/06/2016,503.380005,518.330017,493.980011,510.220001,510.220001,289040,0.013588136
29/06/2016,480.809998,506.609985,470.399994,503.380005,503.380005,324980,0.046941634
28/06/2016,488.890015,498.179993,470,480.809998,480.809998,276258,-0.016527269
27/06/2016,495.339996,501.890015,470.459991,488.890015,488.890015,318064,-0.013021321
26/06/2016,480.029999,502.220001,470.5,495.339996,495.339996,231984,0.031893834
25/06/2016,482.529999,501.929993,455.369995,480.029999,480.029999,162017,-0.005181025
24/06/2016,486.01001,515.359985,475.220001,482.529999,482.529999,210680,-0.007160369
23/06/2016,426.25,516.859985,414.320007,486.01001,486.01001,461589,0.140199437
22/06/2016,405.029999,428.619995,372.23999,426.25,426.25,330136,0.052391183
21/06/2016,458.75,485.290009,384.920013,405.029999,405.029999,448908,-0.11710082
20/06/2016,506.410004,506.209991,397.690002,458.75,458.75,479200,-0.094113473
19/06/2016,530.409973,540.109985,492.119995,506.410004,506.410004,368233,-0.04524796
18/06/2016,529.179993,541.820007,518.919983,530.409973,530.409973,205299,0.002324313
17/06/2016,525.5,556.679993,485.399994,529.179993,529.179993,332515,0.007002841
16/06/2016,536.77002,549.630005,479.829987,525.5,525.5,600694,-0.020995994
15/06/2016,491.329987,549.77002,489.549988,536.77002,536.77002,527028,0.092483736
14/06/2016,488.940002,495.209991,473.299988,491.329987,491.329987,314424,0.004888095
13/06/2016,497.290009,497.660004,468.339996,488.940002,488.940002,336756,-0.016791021
12/06/2016,474.51001,504.26001,468.399994,497.290009,497.290009,571921,0.048007415
11/06/2016,415.209991,481.920013,415.149994,474.51001,474.51001,335870,0.142819345
10/06/2016,407.049988,415.209991,406.269989,415.209991,415.209991,156725,0.020046685
09/06/2016,399.720001,410.709991,397.660004,407.049988,407.049988,243575,0.018337804
08/06/2016,402.269989,403.649994,396.690002,399.720001,399.720001,237641,-0.006338996
07/06/2016,397.220001,402.269989,394.380005,402.269989,402.269989,288896,0.012713328
06/06/2016,405.589996,408.140015,388.079987,397.220001,397.220001,328973,-0.020636591
05/06/2016,399.309998,408.119995,397.23999,405.589996,405.589996,348257,0.015727124
04/06/2016,394.130005,403.579987,393.730011,399.309998,399.309998,163871,0.013142854
03/06/2016,392.829987,406.940002,388.23999,394.130005,394.130005,206358,0.003309365
02/06/2016,374.220001,398.769989,372.200012,392.829987,392.829987,329895,0.049730068
01/06/2016,372.940002,375.679993,369.01001,374.220001,374.220001,281780,0.003432185
31/05/2016,366.660004,375.399994,363.109985,372.940002,372.940002,327577,0.017127578
30/05/2016,364.820007,373.26001,352.660004,366.660004,366.660004,444077,0.005043575
29/05/2016,357.48999,370.890015,353.829987,364.820007,364.820007,245058,0.020504118
28/05/2016,357.929993,375.75,347.369995,357.48999,357.48999,277007,-0.001229299
27/05/2016,322.640015,366.76001,321.51001,357.929993,357.929993,297341,0.109378801
26/05/2016,310.029999,326.660004,308.959991,322.640015,322.640015,259917,0.040673535
25/05/2016,306.920013,310.549988,305.140015,310.029999,310.029999,226055,0.010132888
24/05/2016,304.869995,309.26001,303.910004,306.920013,306.920013,277306,0.006724237
23/05/2016,307.660004,309.98999,302.809998,304.869995,304.869995,345984,-0.009068481
22/05/2016,304.790009,307.950012,304.170013,307.660004,307.660004,291396,0.009416303
21/05/2016,308.640015,310.880005,303.540009,304.790009,304.790009,161548,-0.012474099
20/05/2016,306.109985,309.429993,305.640015,308.640015,308.640015,133161,0.008265101
19/05/2016,304.299988,311.100006,302.26001,306.109985,306.109985,287988,0.005948068
18/05/2016,311.75,316.839996,303.26001,304.299988,304.299988,245901,-0.023897392
